"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","bm","policy","cr_1d","bb_3m","gov_10y","reer","rrppi","xr_usd","hfwh","hhwh"
"2000-01-01",16756,29118,76.2876483774318,69.2953667255312,70.227446971633,6.5,17523.8061730509,75385.5573660958,5.41666666666667,5.29666666666667,5.95666666666667,7.28333333333333,77.4558349040028,49.2513094608547,2.00639333333333,339057,181920
"2000-04-01",17109,29153,76.6220766141573,69.7835686656715,70.7385637618196,6.3,17327.0809811005,75580.069745256,6.33333333333333,6.18666666666667,6.71333333333333,6.93,76.6284381688656,48.7704918032787,2.08754666666667,341076,181920
"2000-07-01",17373,29632,77.5064189852484,70.6332697682558,71.7607973421927,6,17743.5431472067,77629.9445402916,6.5,6.5,6.74333333333333,6.71666666666667,71.9611538830144,47.7368518798318,2.26592333333333,342670,184303
"2000-10-01",17466,30407,78.3979616364117,72.1402124160079,72.5785842064912,5.8,18583.8176835687,77952.2912736472,6.5,6.50333333333333,6.66666666666667,6.48,69.5109094974923,47.0638645463474,2.44473333333333,345734,184303
"2001-01-01",17412,30567,78.1217124755649,73.1643445903944,72.3741374904166,5.5,20289.1245933158,79936.038919273,6.41666666666667,6.45,6.42,6.01666666666667,73.2166246046705,47.8027970839314,2.31105333333333,347270,186596
"2001-04-01",17851,31625,78.6710278047941,73.2191900679364,73.0897009966777,5.4,20109.6229153655,81264.3051544192,5.83333333333333,5.92333333333333,5.86,6.50333333333333,72.2326933520749,47.5741135957291,2.41325333333333,350906,188178
"2001-07-01",18138,31576,79.0240193130814,73.1114231733007,73.498594428827,5.4,20823.8593829413,83730.9860049599,5.58333333333333,5.68666666666667,5.73,6.61333333333333,73.0824521611347,47.7171784895873,2.38364,354094,190550
"2001-10-01",18335,32492,79.4329727183648,74.430519419666,73.9074878609762,5.6,22261.2445023192,83022.4283985997,4.91666666666667,4.98666666666667,4.96,6.44,72.9738363735105,48.2553637531163,2.40705666666667,358140,194503
"2002-01-01",18368,32976,80.033571413157,74.670703596616,74.3163812931255,5.3,22624.4541127409,86875.8985071702,4.83333333333333,4.78,5.03333333333333,6.69,75.6540906622368,49.8891994661429,2.35284333333333,360208,200881
"2002-04-01",18946,32897,80.5558551547906,73.7854671058539,75.0319447993867,5.3,23588.7335864295,88486.7061002729,5.41666666666667,5.33333333333333,5.82333333333333,6.77333333333333,80.2702616362649,50.5735186724082,2.15744333333333,364452,204820
"2002-07-01",19249,33866,80.5180003971749,74.3858306699274,75.4408382315359,5.5,23350.4897253312,89410.1466646536,5.75,5.74333333333333,5.91,6.34666666666667,79.845382231735,51.9221689204503,2.11962666666667,368103,212698
"2002-10-01",19552,33950,80.663058498146,73.3132377775168,75.8497316636851,5.1,23879.6131453536,93131.9140297343,5.75,5.75,5.9,6.3,83.92486343162,53.533970436403,2.01885,371582,222151
"2003-01-01",19903,34462,80.826580148098,74.0255498403549,76.1564017377971,5,23645.2821105784,93510.6802301953,5.75,5.75,5.83,5.97,89.4227390345973,56.2708537936592,1.81997705218283,377318,233914
"2003-04-01",20096,34938,80.7030291593405,74.7123692956507,76.1564017377971,4.8,24854.1435247599,95052.1380530106,5.41666666666667,5.49666666666667,5.44666666666667,5.60333333333333,89.5984410439894,58.2210376218176,1.7578401319564,392771,244903
"2003-07-01",20348,35703,80.740823459764,75.2326947145151,76.463071811909,4.5,26152.9925391776,97977.7883612015,5,5.06333333333333,5.12333333333333,5.8,91.5024119094016,61.8530602351993,1.71234215572692,408524,266096
"2003-10-01",20898,36381,81.062842890335,75.7473682566142,77.0764119601329,4.7,26246.7328011354,102595.94750657,5,5,5.29333333333333,6.09333333333333,93.8855700731559,65.5575596182418,1.59823724572498,425259,290430
"2004-01-01",21421,37466,81.2550645665895,75.9822834615493,77.3830820342448,4.3,26900.7675836518,105173.933006992,5.25,5.17666666666667,5.49333333333333,5.86,97.9075487972399,68.2291273198862,1.48147376458679,440459,302675
"2004-04-01",21479,38019,81.8917311926532,77.072319045262,77.9964221824687,4.2,27297.8367627757,106181.915103509,5.58333333333333,5.48666666666667,5.85333333333333,6.19666666666667,93.760981375587,68.8881071995165,1.590373750538,447325,309714
"2004-07-01",22095,38645,81.9243297798209,78.1942013706835,78.405315614618,3.9,27003.0082127212,105177.991999932,6.08333333333333,5.98333333333333,6.44333333333333,6.18,97.7158738779031,69.865638613986,1.53101569184863,455394,323010
"2004-10-01",22420,38871,82.4373105179936,78.5750284363743,79.1208791208791,3.7,27352.2658619775,107192.821379624,6.5,6.42666666666667,6.72666666666667,6.02666666666667,101.09254704022,71.7556218679963,1.43186187611949,465162,335360
"2005-01-01",22625,39022,82.8543727336586,78.7147627160602,79.5297725530284,3.9,28282.9894112584,110415.099408928,6.58333333333333,6.55666666666667,6.86,6.03333333333333,101.91036002939,74.7473936692604,1.39672471071118,472696,352458
"2005-04-01",23193,40272,83.1120265020444,79.230680895798,80.1431127012522,3.8,28873.2133316295,113411.829906873,6.75,6.75,7.04333333333333,5.83666666666667,103.504456441875,76.1799312533051,1.397949408368,489502,364558
"2005-07-01",23389,40823,83.6631893389971,80.1207876153658,81.063122923588,3.8,29302.8814404008,118224.34670767,6.75,6.75,7.05,5.74333333333333,101.801744241766,77.7066650298406,1.44677614868784,505758,377485
"2005-10-01",23829,40680,84.1709331152756,79.8541530471397,81.6764630718119,3.7,29119.8947378812,118276.229265136,7.08333333333333,6.99333333333333,7.49333333333333,5.88666666666667,104.018784142095,80.1611958903075,1.43964355869029,522432,394135
"2006-01-01",24197,41175,84.8373413101874,80.1012971098936,82.0853565039612,4.1,29307.2250132796,120481.316772703,7.25,7.25,7.55333333333333,5.71333333333333,98.8467559019902,81.2128566392184,1.50335603284043,541302,404861
"2006-04-01",24497,41780,85.9862241953717,81.62456685645,83.4142601584462,3.7,30763.2736196853,124497.032750116,7.25,7.25,7.47666666666667,5.79666666666667,91.6174168610037,80.7055979451537,1.60371809029226,558878,409285
"2006-07-01",24827,42292,86.412240701613,81.1408885410592,83.9253769486328,3.9,30953.6735648592,127780.179773609,7.25,7.25,7.51,5.84,93.1380378877424,82.0100224119262,1.5762388848854,575263,419629
"2006-10-01",25244,43651,86.4748750630154,83.1133462169963,83.8231535905955,3.8,31171.2468711724,130954.471800438,7.25,7.43666666666667,7.64333333333333,5.77333333333333,97.6519822381241,85.0732479665584,1.48491001876916,593984,435756
"2007-01-01",25644,44176,86.75134080777,83.4871569373371,84.2320470227447,3.9,31271.283029756,135759.439311508,7.33333333333333,7.47,7.77666666666667,5.91333333333333,99.7827684247516,88.1737742690942,1.43720410571735,615160,456682
"2007-04-01",25937,45244,87.0661807552168,84.3555094273931,85.0498338870432,3.6,31391.6868232048,139778.990495221,7.83333333333333,7.89666666666667,8.13,6.31666666666667,103.970865412261,89.75685263529,1.34973793164266,619152,471045
"2007-07-01",26181,46562,87.3347265640917,85.9259399763506,85.4587273191924,3.6,31846.0823296913,143499.101557322,8.25,8.16666666666667,8.65666666666667,6.44333333333333,102.447049803533,89.6678502178238,1.34659256302527,627841,475583
"2007-10-01",26557,47190,88.1912339691108,86.6111421748219,86.4809608995655,3.4,31936.7606968381,146854.623336813,8.25,8.19333333333333,8.77,6.38666666666667,102.162732006517,88.7587822014052,1.30916631371176,632100,477798
"2008-01-01",27135,47589,88.9380581286975,87.8211751543007,87.0943010477894,3.8,32325.2422852665,151012.663275274,8.25,8.15333333333333,8.82666666666667,6.34666666666667,102.485384787401,87.6354316184432,1.2654959915712,636315,478026
