"date","gdp_nom","gdp_defl","cpi","ur","m1","m3","policy","ibr_3m","gov_10y","reer","xr_usd"
"2014-08-01",334730.118091767,98.0885865741798,100,8.1,1911895.39994025,2526367.65211672,0.25,0.516047619047619,1.53,106.074287368643,6.8999
"2014-09-01",333350.365650464,98.3276792735012,100.152905198777,7.9,1922041.99996429,2549597.06960492,0.25,0.479954545454546,1.51,104.985094013349,7.12625
"2014-10-01",333566.368975503,98.2643494900316,100.218435998253,8.1,1945244.722228,2550116.05436505,0,0.40004347826087,1.3,104.938146023897,7.24383
"2014-11-01",333835.942535442,98.3049813189623,100.065530799476,8.1,1967631.66175403,2557386.90175901,0,0.27065,1.14,104.355990954687,7.40729
"2014-12-01",343572.688489055,98.9943723761945,100.218435998253,7.6,2006140.75697959,2577098.75292525,0,0.267,1.01,103.135343228926,7.6272
"2015-01-01",338695.728983506,98.4741970487212,99.1699432066405,7.9,1990458.90430787,2560912.74103804,0,0.184538461538462,0.78,101.069631693023,8.1055
"2015-02-01",345960.342969152,99.6806337422947,99.8689384010485,8,2038555.32515436,2600563.71189842,-0.1,0.0092,0.62,99.3513352790667,8.36174
"2015-03-01",347535.928047341,99.8908132874677,99.9563128003495,7.7,2076569.89146801,2618730.51057524,-0.25,0.00463636363636365,0.58,99.9616591419473,8.5326
"2015-04-01",353945.748636762,99.9076669845219,99.9344692005242,7.9,2101518.31224776,2640163.75275323,-0.25,-0.1393,0.34,98.1494667490865,8.65291
"2015-05-01",352333.921554653,100.23083115058,100.283966797728,7.7,2147844.41028267,2678875.25244128,-0.25,-0.2093,0.75,99.4546208558618,8.34556
"2015-06-01",351274.329808585,99.9167342221695,100,7.6,2162049.45087166,2683652.20694098,-0.25,-0.227952380952381,0.99,100.22456788288,8.26982
"2015-07-01",349584.64198603,100.049868629764,100.021843599825,7.2,2174081.0295126,2703593.2394731,-0.35,-0.246478260869565,0.81,98.8818553845432,8.53643
"2015-08-01",355426.991794104,99.9098918288208,99.825251201398,7,2188901.8502331,2718193.63783305,-0.35,-0.271285714285714,0.66,98.6283362415005,8.54445
"2015-09-01",357455.366219865,100.4000255522,100.218435998253,7.5,2195175.78133882,2713395.24653239,-0.35,-0.293909090909091,0.71,100.947566920447,8.3707
"2015-10-01",358757.207599222,100.486360752308,100.305810397554,7.3,2240353.91291324,2765744.19584079,-0.35,-0.304818181818182,0.66,101.144748476147,8.32247
"2015-11-01",359707.78527269,100.379259783679,100.131061598952,7,2253416.23432355,2762011.20592824,-0.35,-0.373619047619048,0.8,100.102503110304,8.67557
"2015-12-01",359186.007128088,100.673717017474,100.283966797728,7.3,2271821.08567107,2784755.7717674,-0.35,-0.3973,0.93,102.083708265194,8.50034
"2016-01-01",357660.618472544,100.30219770412,99.9344692005242,7.1,2287464.25915476,2817119.43746517,-0.35,-0.301157894736842,1.02,102.825486498541,8.5479
"2016-02-01",360216.692878813,100.692169766292,100.262123197903,7.2,2310231.12469104,2831244.25455175,-0.5,-0.424476190476191,0.77,101.942864296836,8.48382
"2016-03-01",362038.688648643,101.113810508023,100.742682394059,7.4,2322976.25537989,2845238.74263748,-0.5,-0.469190476190476,0.82,102.61891534495,8.36701
"2016-04-01",365964.317983382,100.830338546171,100.742682394059,6.9,2352527.34213033,2867953.89705441,-0.5,-0.433,0.81,103.586043927669,8.11587
"2016-05-01",361940.096370246,100.953049044615,100.917431192661,7.3,2353760.63822198,2874598.69374132,-0.5,-0.459428571428572,0.77,102.647084138622,8.21873
"2016-06-01",362363.585646372,101.220702268666,101.026649191787,6.8,2346548.36121902,2865313.39726736,-0.5,-0.48005,0.52,101.942864296836,8.31353
"2016-07-01",367392.753568372,101.710345787189,101.070336391437,6.9,2395719.80849022,2924984.9605996,-0.5,-0.545333333333333,0.17,100.571983004828,8.5599
"2016-08-01",362926.130603339,101.872413429394,100.961118392311,7.2,2414849.84645199,2949869.52678094,-0.5,-0.56104347826087,0.1,100.431139036471,8.46595
"2016-09-01",373857.115828289,102.300075951413,101.135867190913,6.8,2437204.27945634,2954056.71882567,-0.5,-0.500818181818182,0.22,99.576685628438,8.53154
"2016-10-01",371074.711459878,102.865962223168,101.485364788117,7,2458620.45087408,2977645.87590135,-0.5,-0.515952380952381,0.24,98.0180123786199,8.80535
"2016-11-01",372954.340238375,103.043502155466,101.507208387942,7,2477419.91313877,3009590.49802309,-0.5,-0.574545454545454,0.43,96.6095726950493,9.12398
"2016-12-01",375265.948301747,103.705023489609,102.031454783748,7.1,2489005.76557337,3007353.55135956,-0.5,-0.61452380952381,0.61,97.7457140397962,9.21032
"2017-01-01",374426.310347721,102.982406949083,101.33245958934,7,2522588.8058305,3106870.07965375,-0.5,-0.569761904761905,0.65,99.398283268519,8.9615
"2017-02-01",378265.232406766,103.725814651906,102.031454783748,7,2540680.87387888,3101577.39215834,-0.5,-0.5069,0.66,99.6611920094522,8.9045
"2017-03-01",378810.457245512,103.617487959695,102.031454783748,6.5,2591669.75302664,3137128.3897418,-0.5,-0.485347826086956,0.69,99.0039201571193,8.9183
"2017-04-01",379188.77444834,104.017929722415,102.62123197903,6.9,2594554.29774774,3153765.62554807,-0.5,-0.458055555555556,0.57,98.3654275005673,8.94835
"2017-05-01",379902.244079553,103.856874492517,102.686762778506,6.9,2604619.01643105,3159883.4780007,-0.5,-0.484190476190476,0.56,98.3372587068959,8.78194
"2017-06-01",380877.981472107,103.74242067217,102.752293577982,6.7,2617758.60499081,3189060.21965136,-0.5,-0.50615,0.46,98.3184795111149,8.68638
"2017-07-01",383537.795154298,104.101391236786,103.298383573613,7,2650844.54717264,3196828.44630279,-0.5,-0.467333333333333,0.66,101.445215608642,8.33172
"2017-08-01",380655.88862488,103.757351885557,103.145478374836,6.5,2665781.02153529,3232353.20120813,-0.5,-0.427869565217391,0.63,102.21516263566,8.08766
"2017-09-01",384028.316220822,103.925200516002,103.276539973788,6.9,2675848.25690114,3256453.52590174,-0.5,-0.423809523809524,0.62,102.140045852536,8.0019
"2017-10-01",384258.5869946,103.958951283742,103.211009174312,7,2691754.00792609,3255146.10462105,-0.5,-0.513863636363636,0.83,100.966346116228,8.17835
"2017-11-01",387740.618115651,104.454772974028,103.407601572739,6.5,2699642.24413142,3277755.02252603,-0.5,-0.606954545454545,0.76,98.8255177972003,8.38998
"2017-12-01",391442.794889749,105.252119782958,103.800786369594,6.7,2705399.34390914,3260989.05434117,-0.5,-0.580210526315789,0.72,98.299700315334,8.39575
"2018-01-01",388690.474995763,104.766454712835,102.927042376584,6.8,2745709.07220655,3275849.30718539,-0.5,-0.431863636363636,0.85,99.1165953318049,8.05104
"2018-02-01",392640.946364917,105.804832209536,103.669724770642,5.9,2749721.4434553,3298355.45156759,-0.5,-0.4604,0.91,98.3935962942387,8.04934
"2018-03-01",396214.578639319,106.036940862071,103.95369156837,6.2,2771837.68625717,3336346.12049448,-0.5,-0.416714285714286,0.77,96.1119240068544,8.23663
"2018-04-01",392790.688974492,106.072335288077,104.390563564875,6.5,2794146.48193163,3352185.7803196,-0.5,-0.3668,0.71,94.2715628203222,8.44931
"2018-05-01",399563.2477924,106.153495029199,104.630843162953,6,2784406.44514502,3338635.22042812,-0.5,-0.384285714285714,0.66,93.7457453384559,8.7555
"2018-06-01",401228.063233108,106.355044526616,104.871122761031,6.6,2815487.058845,3368786.97074015,-0.5,-0.372526315789474,0.55,94.4781339739126,8.80235
"2018-07-01",399341.870261507,107.059955018735,105.417212756662,6.5,2815641.03240201,3363458.50497553,-0.5,-0.347272727272727,0.51,95.3325873819454,8.82092
"2018-08-01",400621.904358566,106.845211589344,105.19877675841,6.5,2835256.88123466,3381815.09950815,-0.5,-0.362652173913044,0.52,93.7175765447845,9.06354
"2018-09-01",402430.225379926,107.436818199947,105.679335954565,6.6,2868977.23450009,3407558.59929081,-0.5,-0.39025,0.6,94.5156923654745,8.95754
"2018-10-01",406998.0108019,107.327815619575,105.548274355614,6.5,2868471.95748251,3405964.81687657,-0.5,-0.480043478260869,0.67,94.1588876456366,9.04253
"2018-11-01",404852.176108371,107.405154599425,105.439056356488,6.6,2908067.20553601,3433713.19416845,-0.5,-0.445227272727273,0.6,94.8724970853123,9.05431
"2018-12-01",410332.813089729,108.287584570866,105.919615552643,6.8,2919339.69098862,3456555.79308636,-0.5,-0.248,0.47,95.5485481334262,9.02721
"2019-01-01",410530.825935533,107.60817570184,104.849279161206,6.3,2935315.95551762,3495118.28666783,-0.25,-0.0864545454545455,0.43,94.8724970853123,8.99475
"2019-02-01",413412.920307398,108.551113985086,105.635648754915,6.9,2957184.21659866,3519513.14978042,-0.25,-0.074,0.36,92.6659415810518,9.24926
"2019-03-01",413001.25375707,108.631669744739,105.875928352993,7.4,2969730.34740945,3497356.04259544,-0.25,-0.0403333333333334,0.29,92.2058512844188,9.29015
"2019-04-01",418390.723464292,108.89252675027,106.618610747051,6.6,2960011.41543948,3494906.56906522,-0.25,-0.01465,0.23,92.4405912316805,9.32739
"2019-05-01",419998.689683386,108.995353390861,106.902577544779,6.6,3150622.12780178,3567274.27097403,-0.25,-0.032047619047619,0.07,90.6847364261625,9.60002
"2019-06-01",417549.586852323,108.872001761228,106.749672346003,6.4,3172812.17593712,3568867.97691109,-0.25,-0.022,-0.09,91.6049170194286,9.41051
"2019-07-01",421856.37365478,109.711162685616,107.164700742682,7.3,3207076.34435392,3619776.60882356,-0.25,-0.0530869565217391,-0.12,92.2527992738711,9.41376
"2019-08-01",419238.693198412,109.286931203553,106.705985146352,7.3,3229781.81657073,3632937.00349558,-0.25,-0.0225,-0.36,90.7504636113958,9.64918
"2019-09-01",422424.933146807,109.740727378719,107.208387942333,6.8,3273297.33684594,3673636.12789669,-0.25,-0.0249047619047619,-0.23,90.9476451670957,9.72116
"2019-10-01",422588.287661644,109.612810654326,107.252075141983,6.9,3318101.19298671,3731077.26329073,-0.25,-0.0714347826086956,-0.16,89.8490622139107,9.77431
"2019-11-01",428178.918546975,109.823850737117,107.339449541284,7.7,3310388.30807744,3730621.01485873,-0.25,0.0503333333333333,0,91.03215154811,9.63698
"2019-12-01",430519.793791382,110.794503452731,107.776321537789,6.8,3318109.64145112,3727193.67608092,-0.25,0.0601666666666667,0.07,92.6659415810518,9.43272
"2020-01-01",432428.117872987,110.215777311863,106.225425950197,7.4,3352800.03496778,3754589.17908248,0,0.197619047619048,0.11,90.6565676324911,9.508527
"2020-02-01",434044.78613655,111.21545739357,106.749672346003,7.8,3348349.68412973,3770196.14271094,0,0.15875,-0.05,90.5251132620245,9.69134
"2020-03-01",427414.095990462,111.143714505035,106.553079947575,6.8,3539299.71528716,3945286.24664755,0,0.228363636363636,-0.17,89.6706598539918,9.83535
"2020-04-01",395111.706811408,110.680724745749,106.247269550022,8.2,3600640.63320821,4007829.19178102,0,0.3214,-0.07,89.3044655362634,10.02097
"2020-05-01",393303.135465558,111.069124986471,106.880733944954,8.5,3672966.42367463,4094056.50485432,0,0.192473684210526,-0.06,92.271578469652,9.721345
"2020-06-01",402415.157723034,111.354580361254,107.492354740061,9.1,3691660.87329595,4125596.18116539,0,0.104142857142857,0.01,94.0462124709509,9.31818181818182
"2020-07-01",408191.78132482,111.163340675715,107.732634338139,9.6,3783020.02917522,4205449.83660294,0,0.0200869565217391,-0.07,95.7832880806879,9.03543478260869
"2020-08-01",419488.414319909,110.869008904752,107.579729139362,9.3,3798632.95926827,4216767.11326835,0,0.0124761904761905,-0.04,96.9663774148872,8.71567142857143
"2020-09-01",421493.804355271,111.210894338994,107.645259938838,9,3785330.23140983,4199300.41279214,0,-0.0278181818181818,-0.08,95.8114568743594,8.84377727272727
"2020-10-01",423341.780796454,111.753145754167,107.536041939712,8.8,3842175.69561283,4255257.47558424,0,-0.0654545454545454,-0.03,95.8771840595927,8.82952727272727
"2020-11-01",427410.116595883,111.862230598419,107.557885539537,8.6,3903306.53200871,4305771.03278414,0,-0.0859047619047619,0,97.201117362149,8.64324285714286
"2020-12-01",434762.102607662,112.542625574712,108.300567933595,9.2,3971957.05455112,4386743.69755644,0,-0.0971,0.01,98.6377258393909,8.36034090909091
"2021-01-01",433756.891083194,111.88916345156,107.885539536916,9,3992295.94618668,4420684.14827977,0,-0.0400526315789474,0.07,98.3654275005673,8.294995
"2021-02-01",439946.111612324,111.945844568754,108.191349934469,9.1,4049043.80579567,4485491.84145012,0,-0.0319,0.25,97.8489996165914,8.339475
"2021-03-01",442869.997304481,112.005475416115,108.366098733071,9.6,4054227.4744088,4497324.57444656,0,-0.0224782608695652,0.4,96.6471310866112,8.54688695652174
"2021-04-01",445245.268835536,112.547866834435,108.628221930974,9.1,4090311.50301568,4535617.5114149,0,-0.02445,0.37,96.6095726950493,8.484065
"2021-05-01",444912.863923878,113.019317118813,108.846657929227,9.1,4120323.89853467,4581825.57303322,0,-0.03,0.42,96.9569878169967,8.351415
"2021-06-01",449510.867240585,113.293262192286,108.934032328528,9.4,4185808.42861709,4626856.33869075,0,-0.0361904761904762,0.36,96.7598062612969,8.39630476190476
"2021-07-01",451297.516858855,113.806149478786,109.217999126256,8.7,4206414.2493004,4656949.65336353,0,-0.0294090909090909,0.18,95.8771840595927,8.62645
"2021-08-01",453849.556283721,114.698171414714,109.785932721713,8.9,4243447.36044203,4699374.50835199,0,-0.0106363636363636,0.11,95.764508884907,8.67840454545454
"2021-09-01",461505.926857424,115.739320216339,110.332022717344,8.9,4324192.1427743,4772708.46666335,0,-0.0173181818181818,0.27,96.1776511920877,8.6416
"2021-10-01",471187.106294568,116.559084060171,110.550458715596,8.4,4391474.47779467,4824755.04121977,0,-0.0735714285714286,0.38,96.2621575731019,8.66778571428572
"2021-11-01",477480.076002943,117.258419412447,111.074705111402,8.5,4434998.21212677,4846725.94974581,0,-0.0994545454545454,0.27,96.1025344089639,8.80370909090909
"2021-12-01",480653.817702489,118.43129491381,112.494539100044,8,4448482.44838253,4849579.11594368,0,-0.0982857142857143,0.14,94.8161594979695,9.08770952380952
"2022-01-01",467654.011798871,116.772640274441,111.882918304937,8,4475217.19880891,4868800.16206686,0,,0.36,92.6941103747232,9.15546666666666
"2022-02-01",466899.314443008,116.969348881175,112.844036697248,7.3,4490555.92952274,4897607.22906949,0,-0.04535,0.61,91.1636059185765,9.288585
"2022-03-01",477956.673758121,118.535984520137,114.831804281346,7.6,4548084.48189411,4954031.21951517,0,0.0364545454545455,0.82,90.8631387860815,9.57169130434783
"2022-04-01",479308.652739142,118.735633863509,115.530799475754,7.8,4560301.17691518,4973468.79476509,0,0.112157894736842,1.47,91.8396569666904,9.53877894736842
"2022-05-01",484413.870424442,119.567484237879,116.754041065968,7.8,4574795.40507804,5001230.39691413,0.25,0.46552380952381,1.77,90.7786324050673,9.92247272727273
"2022-06-01",491061.476836416,120.737350898825,118.392311052862,7.4,4585849.80293484,5027398.0406094,0.25,0.723642857142857,1.86,90.5720612514769,10.0486285714286
"2022-07-01",497379.678854045,120.096914744435,118.479685452163,7.3,4578221.05214276,5013066.26389899,0.75,1.13880952380952,1.53,89.755166235006,10.3900571428571
"2022-08-01",485689.108159271,121.674745219273,120.576671035387,6.9,4613102.98762705,5095807.22828119,0.75,1.34908695652174,1.61,91.3138394848241,10.3714782608696
"2022-09-01",497953.212986684,123.090153804654,122.302315421581,7,4508076.92594049,5031038.3015718,1.75,1.65913636363636,2.08,89.6612702561013,10.8930090909091
"2022-10-01",497461.232484682,122.876089548476,122.564438619484,7.8,4460504.13863918,5009161.33195211,1.75,1.80780952380952,2.27,88.0650386147213,11.1459714285714
"2022-11-01",498803.918330191,124.030980815707,123.809523809524,7.3,4406107.89112352,4991315.78165708,2.5,2.28259090909091,2.05,90.0838021611724,10.6699
"2022-12-01",509506.849185126,126.861184682874,126.365224989078,7.5,4348476.41726265,4975912.67172774,2.5,2.55561904761905,1.97,91.7363713898952,10.3749761904762
"2023-01-01",510332.596483534,124.918602072621,124.945391000437,7.1,4362038.04754278,4993659.86718943,2.5,2.85461904761905,2.08,88.7880376522875,10.4061409090909
"2023-02-01",514987.034753213,126.228509277315,126.321537789428,7.7,4267040.12282017,4933523.71877533,3,3.10665,2.37,89.5673742771966,10.427065
"2023-03-01",507270.368763252,126.687804164418,127.042376583661,7.1,4158646.38612199,4844975.28496792,3,3.28678260869565,2.35,89.3701927214967,10.4884260869565
"2023-04-01",516022.569785634,126.655443426537,127.632153778943,7.1,4136259.20278483,4855782.51847494,3,3.49361111111111,2.37,89.0603359911112,10.3368777777778
"2023-05-01",514055.486845797,126.773248302736,128.025338575797,7.3,4086946.47838745,4844490.8387986,3.5,3.646,2.32,89.0791151868921,10.4643363636364
"2023-06-01",512393.943368569,128.410702795925,129.401485364788,8,4039215.4657693,4824419.90522899,3.5,3.77305,2.46,87.7082338948834,10.7724181818182
"2023-07-01",523619.536944796,128.891115713165,129.467016164264,7.1,4040579.3129062,4837313.92935904,3.75,3.87757142857143,2.52,88.4218433345592,10.523819047619
"2023-08-01",524346.336652153,129.075776304624,129.554390563565,8.2,4018091.00746942,4841698.44453222,3.75,4.01904347826087,2.75,86.8350012910697,10.8283826086957
"2023-09-01",521061.126403051,129.645617567441,130.231542158148,8.1,3977051.06173785,4817571.38163692,4,4.08566666666667,2.87,86.6190405395889,11.0837571428571
"2023-10-01",522919.394992967,129.524066730554,130.559196155526,8,3932242.64079699,4798821.38643621,4,4.08177272727273,3.02,88.0368698210499,11.0270045454545
"2023-11-01",521343.808246448,129.784378417047,130.952380952381,8.1,3917428.57726906,4813949.92319852,4,4.10527272727273,2.75,89.5673742771966,10.68695
"2023-12-01",526178.796760585,130.934172286201,131.913499344692,8.3,3980057.26440079,4906761.18043018,4,4.03673684210526,2.21,92.8349543430803,10.2767578947368
"2024-01-01",532299.973753938,131.113985734569,131.716906946265,7.9,3907877.60542399,4863066.4123373,4,4.08318181818182,2.23,91.9617217392665,10.3471863636364
"2024-02-01",531538.788339468,131.548364730678,132.044560943644,8.1,3852539.17426243,4837937.35543109,4,4.07666666666667,2.43,91.7175921941143,10.4220619047619
"2024-03-01",534323.237906593,131.526715431908,132.19746614242,8.6,3841182.30230652,4838530.18404945,4,4.02815,2.4,91.2668914953717,10.398845
"2024-04-01",530978.059813732,131.33116655364,132.590650939275,8.4,3836092.34942478,4823176.07905027,4,3.95585714285714,2.51,88.8819336311922,10.8055904761905
"2024-05-01",535126.190081599,131.25462985425,132.809086937527,8.2,3827780.5507257,4799643.4314647,3.75,3.78742857142857,2.38,88.7035312712733,10.7462681818182
"2024-06-01",533005.750104669,131.138995711996,132.721712538226,8.2,3843520.36541144,4812370.51578445,3.75,3.73111111111111,2.26,91.0697099396718,10.489295
"2024-07-01",536114.972699556,131.581714804315,132.830930537353,8.6,,,3.75,3.67347826086956,2.12,89.2856863404825,10.6347565217391
"2024-08-01",535474.210676948,130.953032905543,,8.3,,,,3.44081818181818,1.93,,
"2024-09-01",538541.816623496,131.411003285339,,8.7,,,,3.2307619047619,1.93,,
"2024-10-01",,,,8.4,,,,2.98508695652174,2.04,,
"2024-11-01",,,,8.4,,,,2.67738095238095,2.07,,
"2024-12-01",,,,8.6,,,,2.553,2.1,,
"2025-01-01",,,,9.7,,,,2.44004761904762,2.32,,
"2025-02-01",,,,8.9,,,,2.31185,2.26,,
