"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","policy","ffer_1d","tb_3m","gov_10y","compx","ndx","reer"
"2019-07-01",1796414.81914966,107.030253482136,107.932536363128,3.7,13293800,14853500,2.375,2.4,2.1,2.06,8205.59863636364,7897.82954545455,105.41749636125
"2019-08-01",1814078.21139336,107.063627027716,108.031269811299,3.6,13355900,14934700,2.125,2.13,1.95,1.63,7910.93318181818,7619.755,107.13195045942
"2019-09-01",1818799.71945698,107.109843254444,108.197513309501,3.5,13439300,15031400,1.875,2.04,1.89,1.7,8087.7,7813.958,107.271249854896
"2019-10-01",1818200.63234741,107.211078958845,108.503418223705,3.6,13559900,15167300,1.625,1.83,1.65,1.71,8079.27826086957,7859.69913043478,106.53189152506
"2019-11-01",1831777.87345391,107.353055301315,108.808901200097,3.6,13660600,15276900,1.625,1.55,1.54,1.81,8517.5775,8284.3575,105.963978605042
"2019-12-01",1833325.74419868,107.637670403135,109.125776497431,3.6,13750200,15348000,1.625,1.55,1.54,1.86,8778.59142857143,8527.36095238095,105.138897570297
"2020-01-01",1825333.50390023,107.939255166408,109.335479590341,3.6,13844100,15416800,1.625,1.55,1.52,1.76,9233.35952380952,9031.15095238095,104.63527667896
"2020-02-01",1829895.35267975,108.01546147814,109.387377941302,3.5,13931300,15467000,1.625,1.58,1.52,1.5,9418.84894736842,9297.46210526316,105.824679209565
"2020-03-01",1776685.39342003,107.730984448373,108.892022949198,4.4,14445900,15993800,0.125,0.65,0.29,0.87,7772.20590909091,7835.44409090909,109.74649295913
"2020-04-01",1616563.71650748,107.512644503555,108.029582060048,14.8,15407100,17005800,0.125,0.05,0.14,0.66,8292.40714285714,8436.99857142857,111.878845243729
"2020-05-01",1640301.23031001,107.358034630766,107.932536363128,13.2,16231500,17853400,0.125,0.05,0.13,0.67,9105.6555,9208.0125,111.343078338051
"2020-06-01",1726996.05318251,107.619923683878,108.45573925087,11,16554500,18141100,0.125,0.08,0.16,0.73,9839.97,9898.71,109.049995981748
"2020-07-01",1789047.2105563,108.081924926421,109.008477785502,10.2,16761700,18298000,0.125,0.09,0.13,0.62,10499.8627272727,10658.3086363636,108.482083061729
"2020-08-01",1813715.74673175,108.475464044,109.41522583694,8.4,16879500,18364300,0.125,0.1,0.1,0.65,11212.2904761905,11406.4952380952,107.089089106966
"2020-09-01",1818374.79271195,108.757705500504,109.702565487386,7.8,17159200,18596600,0.125,0.09,0.11,0.68,11088.6795238095,11330.8414285714,106.34973077713
"2020-10-01",1822206.9618891,108.824397109745,109.838429463074,6.9,17360500,18751300,0.125,0.09,0.1,0.79,11435.2340909091,11604.9790909091,105.610372447294
"2020-11-01",1832206.51739858,109.088954500809,110.088216648189,6.7,17618500,18979100,0.125,0.09,0.09,0.87,11794.5155,11893.2825,103.960210377805
"2020-12-01",1862778.27071231,109.610433133215,110.566694127786,6.7,17827900,19133200,0.125,0.09,0.09,0.93,12619.0509090909,12622.0827272727,101.860004107546
"2021-01-01",1888963.15813027,110.026493052325,110.817325188527,6.4,18088500,19359700,0.125,0.09,0.08,1.08,13186.6057894737,13048.0742105263,101.388529230549
"2021-02-01",1864483.64054073,110.647807497833,111.211415105585,6.2,18349100,19596700,0.125,0.08,0.04,1.26,13737.4036842105,13473.78,101.784996740751
"2021-03-01",1910751.451329,111.005458720681,111.748963878959,6.1,18607900,19823400,0.125,0.07,0.03,1.61,13168.8113043478,12900.192173913,103.681611586852
"2021-04-01",1924194.76567366,111.572354242291,112.499169309931,6.1,18968300,20160700,0.125,0.07,0.02,1.64,13900.4380952381,13832.3414285714,103.745903615534
"2021-05-01",1947505.04612014,112.172554270713,113.249796678717,5.8,19254000,20426900,0.125,0.06,0.02,1.62,13517.6825,13466.8035,103.10298332872
"2021-06-01",1970515.4382062,113.062704468181,114.222785274792,5.9,19320200,20474700,0.125,0.08,0.04,1.52,14097.1690909091,14064.4881818182,104.142371125736
"2021-07-01",1986734.79648162,113.605167541601,114.752317229725,5.4,19489100,20628700,0.125,0.1,0.05,1.32,14639.0728571429,14849.6628571429,105.610372447294
"2021-08-01",1996206.15853592,113.912893834831,115.084382288316,5.1,19687000,20811000,0.125,0.09,0.05,1.28,14856.5177272727,15173.0027272727,105.846109885792
"2021-09-01",1997556.79498247,114.354402346511,115.586488285424,4.7,19867300,20978600,0.125,0.08,0.04,1.37,15023.5385714286,15315.1314285714,105.738956504657
"2021-10-01",2041455.57048202,115.170866213466,116.677619469055,4.5,20047200,21142900,0.125,0.08,0.05,1.58,14879.0123809524,15143.7252380952,106.617614229969
"2021-11-01",2071809.27684956,115.948455000482,117.646388687003,4.2,20235200,21316700,0.125,0.08,0.05,1.56,15814.9328571429,16237.2052380952,107.485556617168
"2021-12-01",2080994.65266843,116.695790501968,118.482669431766,3.9,20398900,21470900,0.125,0.08,0.06,1.47,15474.4318181818,16135.4222727273,108.246345623231
"2022-01-01",2083287.42274085,117.394047871759,119.215153474605,4,20519700,21585900,0.125,0.08,0.15,1.76,14531.3775,15207.219,108.107046227755
"2022-02-01",2097449.37234484,118.170175253698,120.05185615718,3.8,20640300,21684200,0.125,0.08,0.33,1.93,13898.7278947368,14428.7121052632,108.03203886096
"2022-03-01",2123135.9549143,119.321492840861,121.29319720213,3.7,20684100,21720800,0.375,0.2,0.44,2.13,13623.2630434783,14151.3095652174,109.767923635357
"2022-04-01",2130276.20623453,119.784651636579,121.763657863286,3.7,20727100,21749600,0.375,0.33,0.76,2.75,13394.163,13964.7175,110.539427979534
"2022-05-01",2148314.12802623,120.851010076136,122.910062900379,3.6,20669100,21689900,0.875,0.77,0.98,2.9,11829.7295238095,12375.0085714286,113.77546008983
"2022-06-01",2172857.41573924,122.307404134531,124.502034267679,3.6,20592600,21642500,1.625,1.21,1.49,3.14,11418.919047619,11918.65,115.104162015912
"2022-07-01",2177167.77860613,122.178178455865,124.446338476404,3.5,20531700,21641800,2.375,1.68,2.23,2.9,11622.6315,12140.1915,117.011492200127
"2022-08-01",2184948.47328966,122.204958203111,124.540008670822,3.6,20434900,21606600,2.375,2.33,2.63,2.9,12570.2604347826,13090.3482608696,116.465009956335
"2022-09-01",2205886.49810421,122.642468698108,125.071228377006,3.5,20281000,21520500,3.125,2.56,3.13,3.52,11402.85,11841.0014285714,119.218851851521
"2022-10-01",2225305.93140777,123.227777851282,125.728607489185,3.6,20092300,21424600,3.125,3.08,3.72,3.98,10801.4942857143,11212.3928571429,121.072605345168
"2022-11-01",2234135.14545437,123.531776682141,126.03620015464,3.6,19922500,21358000,3.875,3.78,4.15,3.89,10973.6380952381,11458.0619047619,118.07231067337
"2022-12-01",2224128.17313786,123.660621013678,126.07839393591,3.5,19671300,21219300,4.375,4.1,4.25,3.62,10838.9957142857,11365.1671428571,115.125592692139
"2023-01-01",2254459.80071938,124.345862922158,126.773747451232,3.5,19527600,21205100,4.375,4.33,4.54,3.53,11013.991,11496.2645,113.250408522266
"2023-02-01",2266499.04795927,124.735788642461,127.204124020181,3.6,19385500,21184600,4.625,4.57,4.65,3.75,11785.0742105263,12372.2036842105,113.796890766057
"2023-03-01",2270130.90132135,124.709344601864,127.274587634901,3.5,18925500,20876300,4.875,4.65,4.69,3.66,11637.092173913,12429.8947826087,114.471957067212
"2023-04-01",2285077.06596378,124.998389506403,127.787242077326,3.4,18615300,20729900,4.875,4.83,4.92,3.46,12073.4642105263,13025.9573684211,113.539722651332
"2023-05-01",2287892.79647056,125.092436700816,127.980489595541,3.6,18549000,20801400,5.125,5.06,5.14,3.57,12446.5304545455,13555.78,114.396949700417
"2023-06-01",2290483.88756566,125.405034161303,128.310866902882,3.6,18434700,20782600,5.125,5.08,5.16,3.75,13463.7776190476,14808.0585714286,114.922001267982
"2023-07-01",2311926.9415874,125.641697996608,128.528586814232,3.5,18342100,20772300,5.375,5.12,5.25,3.9,14033.091,15445.129,113.839752118512
"2023-08-01",2330616.95588227,126.220775446099,129.171198102968,3.7,18226200,20746900,5.375,5.33,5.3,4.17,13743.2130434783,15144.8513043478,115.414906821206
"2023-09-01",2349380.35253032,126.602298162633,129.692713239459,3.8,18124600,20720000,5.375,5.33,5.32,4.38,13585.8395,15089.024,116.936484833332
"2023-10-01",2347085.39188594,126.563945347543,129.810433889201,3.9,18022900,20687300,5.375,5.33,5.34,4.8,13199.4277272727,14763.2063636364,118.361624802436
"2023-11-01",2360386.85983,126.593580660335,129.993554899911,3.7,17957800,20696800,5.375,5.33,5.27,4.5,13913.1604761905,15609.5580952381,116.186411165382
"2023-12-01",2366769.49828405,126.770071598386,130.266970602538,3.8,17915200,20701400,5.375,5.33,5.24,4.02,14690.493,16452.505,114.289796319281
"2024-01-01",2362906.1252934,127.180712501665,130.713802746182,3.7,17943300,20773300,5.375,5.33,5.22,4.06,15081.3876190476,16977.2023809524,115.114877354026
"2024-02-01",2393200.28456953,127.588216761888,131.231942380172,3.9,17984100,20861600,5.375,5.33,5.24,4.21,15808.935,17764.316,115.779228317067
"2024-03-01",2399910.84013706,127.997897708455,131.689744906947,3.9,17980800,20901500,5.375,5.33,5.24,4.21,16216.2955,18138.1935,116.143549812928
"2024-04-01",2404379.54075657,128.346802461233,132.073286378687,3.9,17974100,20932900,5.375,5.33,5.24,4.54,15950.8636363636,17776.5027272727,117.536543767691
"2024-05-01",2418683.37276559,128.394202326385,132.125606667461,4,18002800,20997100,5.375,5.33,5.25,4.48,16536.3172727273,18351.1004545455,117.375813695988
"2024-06-01",2431115.58647784,128.433310760791,132.121809227147,4.1,18039000,21065500,5.375,5.33,5.24,4.31,17495.8915789474,19419.0942105263,118.972399074909
"2024-07-01",2436366.689028,128.71248387233,132.30535217567,4.2,18036900,21098200,5.375,5.33,5.2,4.25,17963.2909090909,19818.54,118.361624802436
"2024-08-01",2454206.04311516,128.974727487773,132.543747039843,4.2,18091200,21185700,,5.33,5.05,3.87,17268.2686363636,19070.0495454545,
"2024-09-01",2453155.76785684,129.302568217509,132.847542264983,4.1,18156800,21272200,,5.13,4.72,3.72,17599.23,19434.1205,
"2024-10-01",,,133.148383925435,4.1,18219200,21335500,,4.83,4.51,4.1,18316.1156521739,20172.1543478261,
"2024-11-01",,,133.521798889671,4.2,18338600,21454500,,4.64,4.42,4.36,18961.3995,20726.958,
"2024-12-01",,,134.008715125521,4.1,18376000,21490100,,4.48,4.27,4.39,19734.5638095238,21493.3504761905,
"2025-01-01",,,134.634448901749,4,18464000,21577100,,4.33,4.21,4.63,19565.044,21322.882,
"2025-02-01",,,134.925164054696,4.1,18531300,21671000,,4.33,4.22,4.45,19547.2805263158,21585.9426315789,
"2025-03-01",,,134.857654004665,4.2,,,,4.33,4.2,4.28,17828.0261904762,19819.1519047619,
"2025-04-01",,,,,,,,,,,16455.0685714286,18371.93,
