"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","policy","ibr_3m","gov_10y","reer","xr_usd"
"2011-05-01",155170.068891654,94.992590312644,96.3,7.8,805901.408098316,971341.203386075,1307534.16938891,0.95,1.45738636363636,3.131,105.727457881326,5.19507
"2011-06-01",153709.849643335,94.7164845177651,96.1,7.3,798119.302101796,965294.919004755,1293087.42210708,0.95,1.50647727272727,2.958,105.839944779159,5.18666842105263
"2011-07-01",151917.919755381,94.9324627568637,96,8.2,802279.873602624,967403.229731124,1304861.89265033,1.2,1.6625,3.016,105.533162330524,5.2276
"2011-08-01",153057.497399809,95.1816124754632,96,7.6,792637.78456232,954131.17684734,1277715.44701267,1.1,1.60413043478261,2.494,105.727457881326,5.1942
"2011-09-01",153408.682844809,95.6740171694828,96.3,7,802870.048842106,969111.679407439,1321789.3177125,1,1.43659090909091,2.071,105.001406086223,5.4093
"2011-10-01",154760.659218552,96.0048275131836,96.4,8.2,791869.931098804,946539.072826812,1277672.17993796,1,1.39738095238095,2.232,105.021858249465,5.5331
"2011-11-01",155355.203961577,95.9050814932988,96.3,8.1,790015.021571588,949722.433030647,1302733.61488653,0.65,1.28772727272727,2.005,104.612814984618,5.4901
"2011-12-01",154852.536819871,95.773613761376,96.3,7.9,797647.135367899,958088.871095994,1353244.88223007,0.3,1.08020454545455,1.857,103.477719924668,5.642
"2012-01-01",154294.85389247,95.8964380424381,96.7,7.5,796930.457109667,957934.592712416,1453677.77214823,0.3,1.00693181818182,1.735,102.843702864155,5.7579
"2012-02-01",156902.223643595,96.6867825276334,97.8,8.1,796333.584624717,958442.011203998,1440940.2950557,0.3,1.00071428571429,1.844,103.67201547547,5.6222
"2012-03-01",156343.522463935,97.3894344486386,98.3,7.6,800379.615641578,959803.415359507,1478784.78869936,0.3,0.987818181818182,1.887,103.57998074088,5.63270909090909
"2012-04-01",156610.112009016,97.6922928093496,98.3,8.4,808929.140059532,970349.229309336,1505395.29548457,0.3,0.966452380952381,1.713,103.048224496579,5.65012222222222
"2012-05-01",158257.429373234,97.864885417117,98.4,8.5,813114.229080241,974236.990444627,1481971.11978098,0.2,0.901413043478261,1.369,102.88460719064,5.80205789473684
"2012-06-01",158077.75861775,97.8343519141642,98.2,7.8,829713.244889917,989449.34019315,1470898.15494453,0.05,0.623333333333333,1.255,102.403981354445,5.931575
"2012-07-01",158201.977410076,97.6832258631793,98.2,7.5,834180.625488707,988446.410680001,1456584.21411042,-0.2,0.406477272727273,1.1,101.217755886388,6.06024285714286
"2012-08-01",158676.454191287,98.1160587653033,98.5,8.1,846910.686809528,1001388.57848871,1468580.8808074,-0.2,0.312434782608696,1.149,100.747356131814,6.00486956521739
"2012-09-01",158458.968398637,98.5494275624329,98.7,7.7,869147.564979988,1018330.92921142,1464093.33868569,-0.2,0.3217,1.31,101.596120906372,5.79223157894737
"2012-10-01",159152.634334488,98.6714654042885,98.7,7.6,866412.40884775,1015299.63986199,1425275.14546723,-0.2,0.334521739130435,1.292,101.688155640962,5.74629
"2012-11-01",159369.520287909,98.6252277747358,98.5,7.3,876284.664318259,1023025.58039933,1396088.36738292,-0.2,0.300818181818182,1.113,101.258660212873,5.81822
"2012-12-01",158592.545377603,98.119768622763,98.3,7.4,885069.509967464,1030287.82598901,1390352.68218733,-0.2,0.277619047619048,1.074,101.473407926918,5.69128823529412
"2013-01-01",159234.814582726,97.3313038265928,97.9,7.9,881215.387027551,1032784.83657187,1309944.25568803,-0.1,0.304,1.612,102.066520660946,5.61656666666667
"2013-02-01",159523.258432409,98.2667652415765,99,7.2,871650.469006421,1017269.06956149,1279236.56950488,-0.1,0.3285,1.729,103.140259231169,5.5849
"2013-03-01",159601.826984865,98.4503207566399,99.3,7.5,887810.049942643,1040431.32655358,1268646.4605188,-0.1,0.273452380952381,1.588,102.01539025284,5.749
"2013-04-01",160547.613089791,98.368146529895,99.1,8.3,876789.125929924,1025568.64765761,1220109.71307163,-0.1,0.259922727272727,1.415,101.974485926355,5.7241
"2013-05-01",160779.337893169,98.6796420091993,99.2,6.6,873091.918989434,1020238.82977969,1210785.11361952,-0.1,0.240326086956522,1.454,102.219911885263,5.73612631578947
"2013-06-01",160515.449017041,98.593020089506,99.1,7.5,878713.777993118,1026365.04738503,1219509.46282181,-0.1,0.25725,1.722,103.089128823063,5.64524117647059
"2013-07-01",162660.899544801,98.375860740698,98.8,7.5,875321.051409254,1023501.58537394,1200854.4721875,-0.1,0.268369565217391,1.765,102.956189761988,5.7002
"2013-08-01",161857.639567279,98.5834951201173,98.9,7.1,876529.57966544,1023137.56468681,1170531.47491637,-0.1,0.268068181818182,1.94,103.600432904122,5.6036
"2013-09-01",161877.96088792,98.9808801690096,99.2,7.5,883966.5816019,1032146.91372851,1201342.09807909,-0.1,0.271071428571429,2.099,103.40613735332,5.587976
"2013-10-01",164415.416383389,99.2485177665896,99.3,6.8,886810.739020213,1035484.41841666,1216437.71622138,-0.1,0.27304347826087,1.934,104.01970225059,5.46971428571428
"2013-11-01",162160.569827336,99.0831432334727,99.1,7.6,895875.834636023,1038949.97747627,1210912.79928702,-0.1,0.253571428571429,1.797,103.927667516,5.53261578947368
"2013-12-01",162380.413789275,99.09403301057,99,6.9,886479.895790616,1034996.1634375,1198208.39264649,-0.1,0.25875,1.885,104.377615107331,5.4457
"2014-01-01",162695.391561361,99.0108913183892,98.9,7.5,895372.858191097,1047607.22480516,1217515.40267232,-0.1,0.276304347826087,1.856,104.571910658134,5.4822
"2014-02-01",164190.02353951,99.6190665029947,99.5,6.9,902068.57746258,1058545.80853255,1221793.89655352,-0.1,0.268,1.673,105.011632167844,5.4025
"2014-03-01",163557.784899129,99.6682228221649,99.6,6.7,910797.739741114,1063608.46176574,1212897.48706388,-0.1,0.29297619047619,1.614,105.144571228919,5.3999
"2014-04-01",163816.889091389,99.6148423764581,99.8,6.7,907557.843228408,1061372.48243852,1221456.43255582,0.05,0.306184210526316,1.565,105.072988657571,5.4059
"2014-05-01",163793.199436194,99.4716877033001,99.7,6.8,914417.636328346,1065357.12867485,1219848.17947491,0.05,0.3475,1.469,104.520780250028,5.427
"2014-06-01",163304.811472418,99.2401854663007,99.7,7,902979.708775501,1049637.78517637,1230166.49667108,0.05,0.363947368421053,1.377,104.142415230044,5.4871
"2014-07-01",164521.430607545,98.8969650198547,99.5,6.5,912955.260566105,1066679.24269604,1248063.44320918,0.05,0.377826086956522,1.235,104.183319556529,5.5075
"2014-08-01",165893.765324741,98.9069439911752,99.4,7.1,920627.083730685,1081586.02131078,1280651.36350848,0.05,0.366547619047619,1.066,103.610658985743,5.5988
"2014-09-01",166110.304067714,99.58106617174,99.7,7.2,923754.426379134,1078443.16272082,1278672.95127249,-0.05,0.286818181818182,0.959,102.915285435503,5.7712
"2014-10-01",167129.088419741,100.304292429441,99.8,6.8,944209.96191375,1097834.19381534,1336079.90844058,-0.05,0.296304347826087,1.127,102.71076380308,5.8749
"2014-11-01",166759.497358082,100.49814045438,99.6,6.7,943786.77149026,1089508.75877361,1353840.62391957,-0.05,0.295375,1.025,102.772120292807,5.9666
"2014-12-01",168489.014222177,100.294881383076,99.4,7.1,954900.133232234,1098950.59902685,1350803.58887277,-0.05,0.301710526315789,0.932,103.201615720896,6.026
"2015-01-01",166438.473543181,99.609951265294,98.8,6,995560.506407245,1147960.35906751,1461874.6516668,-0.5,0.182619047619048,0.626,101.575668743129,6.40537
"2015-02-01",168215.355020016,100.122126621391,99.8,6.5,1012784.46502468,1150545.7181845,1462335.84438763,-0.75,-0.327125,0.2,100.951877764238,6.56890555555556
"2015-03-01",169569.771436803,100.206309581643,100.2,6.6,1003765.84304605,1140453.27181371,1426782.61460391,-0.75,-0.190113636363636,0.295,98.9577918481086,6.8851
"2015-04-01",168993.020841827,99.884393137692,100.3,6.5,1022094.91338188,1149502.41678319,1476613.47204712,-0.75,-0.193157894736842,0.246,98.221513971384,6.92876842
"2015-05-01",167680.613701295,99.6587744671862,100.4,6.1,1033794.66892439,1152629.1165342,1487015.46600837,-0.75,-0.176578947368421,0.73,99.1214091540474,6.702647
"2015-06-01",169481.165456878,99.5882023294645,100.3,6.4,1039790.23226345,1152863.71070356,1473246.04237098,-0.75,-0.196405263157895,1,99.622487153485,6.653748
"2015-07-01",168603.371629527,99.8335577280111,100.2,6.6,1061816.85342573,1173529.95267569,1520011.05994555,-0.75,-0.157391304347826,0.943,99.4077394394403,6.7863
"2015-08-01",169687.935976226,99.7998341308293,100,6.1,1043100.8576358,1147270.2822217,1480762.11780449,-0.75,-0.0685714285714286,0.842,100.604190989118,6.7013
"2015-09-01",170066.692394247,100.319328503565,100.2,6,1042222.80043891,1145810.55612051,1495952.73726053,-0.75,-0.0138636363636364,0.928,101.299564539358,6.649282
"2015-10-01",169898.941012798,100.392797726539,100.1,6.2,1050548.37455874,1156928.54942919,1514310.54268989,-0.75,-0.0700772727272727,0.83,100.818938703162,6.641077
"2015-11-01",170014.446038519,100.315941204627,99.9,5.9,1051679.47300409,1162617.58648006,1517717.71911363,-0.75,-0.141785714285714,0.812,99.3157047048497,6.949729
"2015-12-01",171556.012948683,100.268783303759,99.8,6.3,1053219.96597854,1169041.62153583,1518226.3105148,-0.75,-0.127375,0.834,100.10311298968,6.862655
"2016-01-01",171920.661683876,99.7949927746573,99.4,5.7,1051242.37008319,1153463.26648218,1493363.52781939,-0.65,-0.058875,0.786,101.135947233419,6.862655
"2016-02-01",171934.465234862,100.264006915586,100.1,6.1,1058798.70255147,1157290.34413976,1480989.44402168,-0.65,-0.0769047619047619,0.545,102.230137966885,6.728429
"2016-03-01",172772.373081262,100.248838410534,100.2,6.1,1063712.21432928,1162955.55426318,1472652.83880155,-0.65,-0.07675,0.508,101.135947233419,6.72137
"2016-04-01",173558.166780097,100.268175883712,100.3,6,1091129.07562954,1192641.57216777,1504028.91524258,-0.65,-0.091125,0.396,101.483634008539,6.56171
"2016-05-01",174384.120272109,100.308941208514,100.5,6.3,1085629.24177429,1202103.57303066,1508754.30281474,-0.65,-0.0942105263157895,0.414,101.790416457174,6.585089
"2016-06-01",175261.812947794,100.270611269436,100.6,5.9,1096915.02125557,1212590.43520016,1502983.52224557,-0.65,-0.167840909090909,0.225,101.596120906372,6.623795
"2016-07-01",176971.821487124,100.043343809091,100.5,6.5,1110272.90606345,1225460.07989373,1496333.57844893,-0.65,-0.185714285714286,0.073,101.657477396099,6.72305
"2016-08-01",176135.701741639,99.8054560214748,100.2,5.8,1116241.34776337,1227057.20201031,1481752.51012702,-0.65,-0.205869565217391,0.038,101.483634008539,6.63692608695652
"2016-09-01",173066.576771237,100.263733235465,100.2,5.7,1117935.16292743,1218519.88323325,1467123.92032657,-0.65,-0.191818181818182,0.014,101.217755886388,6.642432
"2016-10-01",177956.649647878,101.151668137908,100.4,6.3,1118685.16795869,1220404.99072727,1461476.44836553,-0.65,-0.195238095238095,0.132,101.238208049631,6.748548
"2016-11-01",178556.502719053,101.282182353228,100.3,5.8,1128745.85677305,1227369.86803597,1465187.63035927,-0.65,-0.18375,0.324,101.227981968009,6.892377
"2016-12-01",179001.347633069,101.393192189066,100.3,5.6,1132242.19479725,1232946.75086962,1463208.88063115,-0.65,-0.202857142857143,0.389,100.307634622104,7.054238
"2017-01-01",177072.19021541,101.025832586869,100.3,6.1,1136663.90640638,1236179.81543335,1481982.60802027,-0.65,-0.229318181818182,0.373,100.573512744254,7.005736
"2017-02-01",181065.758477058,101.506938764284,101.1,6.3,1142571.73578605,1245254.95019763,1499711.74665183,-0.65,-0.23325,0.334,100.553060581012,6.98537894736842
"2017-03-01",183079.351307531,101.580084177478,101.2,5.9,1143940.65517265,1249706.82626154,1509400.01511457,-0.65,-0.254021739130435,0.189,100.573512744254,6.98621
"2017-04-01",182564.040829872,102.056793947361,101.4,5.9,1142180.3038444,1241879.00888325,1500129.78051098,-0.65,-0.256911764705882,0.545,100.205373805892,6.933541
"2017-05-01",184332.82614977,101.842157256949,101.3,5.9,1155827.8861335,1256295.61585434,1507581.39844055,-0.65,-0.23275,0.635,101.166625478282,6.732942
"2017-06-01",182867.333020359,101.344795691245,101.2,5.8,1160551.15765351,1259692.59424063,1514030.51726709,-0.65,-0.226309523809524,0.529,101.534764416645,6.62404285
"2017-07-01",182322.511608104,101.790044450245,102,5.8,1154326.13914285,1258161.96633564,1495435.85777866,-0.65,-0.239761904761905,0.673,103.068676659821,6.46125238
"2017-08-01",183207.008487776,101.139180322858,101.7,6,1159467.28890298,1266509.808372,1506442.07330603,-0.65,-0.265869565217391,0.546,103.201615720896,6.29995217
"2017-09-01",181265.67990412,101.346662915091,101.8,6,1173339.69976245,1279429.41024683,1512521.74591756,-0.65,-0.306190476190476,0.51,102.874381109019,6.24485238
"2017-10-01",183945.80525313,101.815478434051,101.9,5.4,1167886.17316689,1272534.00448536,1487234.83155592,-0.65,-0.306022727272727,0.531,102.772120292807,6.33142272
"2017-11-01",184694.69321363,101.679610093686,101.6,5.5,1161947.70766003,1261392.02524906,1475398.09375608,-0.65,-0.311136363636364,0.442,102.700537721459,6.34062272
"2017-12-01",183172.001533241,101.251305198159,101.3,5.3,1191096.83617366,1296030.02927068,1508620.6515378,-0.65,-0.303552631578947,0.41,102.332398783096,6.28876842
"2018-01-01",183622.927537212,100.665873427184,101,5.4,1192051.50855733,1296850.68550511,1502661.16060138,-0.65,-0.307045454545455,0.567,102.506242170656,6.10417727
"2018-02-01",184310.923677892,101.100615485754,101.7,4.6,1202135.02720593,1303628.77089076,1496082.19990739,-0.65,-0.30075,0.772,103.0584505782,6.03029
"2018-03-01",184855.348784896,101.058230558605,101.7,5.6,1206832.57106051,1303706.89403401,1491918.5867293,-0.65,-0.298625,0.642,102.853928945776,6.03795
"2018-04-01",185833.613312893,101.729426723748,102.2,5.1,1220211.20076578,1318113.72477755,1505631.05248515,-0.65,-0.288947368421053,0.553,103.181163557654,6.06170526
"2018-05-01",185572.019588488,102.01307835663,102.4,5,1204597.16097213,1300902.53959421,1494078.68495021,-0.65,-0.2845,0.518,102.444885680929,6.30992631
"2018-06-01",186469.367098619,101.975779463304,102.3,5.3,1225657.06538625,1320995.20162578,1498760.13931152,-0.65,-0.3035,0.407,102.086972824188,6.379375
"2018-07-01",189101.803115468,102.80933238501,103.1,5,1221619.52466678,1318917.3941448,1498432.5729201,-0.65,-0.301931818181818,0.32,103.528850332774,6.37732272
"2018-08-01",187830.098988468,102.515371712028,102.7,5,1237885.97822705,1337608.13710816,1506598.8547115,-0.65,-0.299347826086957,0.326,103.273198292244,6.45646521
"2018-09-01",188024.397896064,102.618867173378,102.4,4.7,1236925.19448213,1338598.34817891,1495629.81673988,-0.65,-0.30375,0.365,103.007320170094,6.39745
"2018-10-01",189761.865625824,103.317212510371,102.7,5,1230780.14717039,1335162.9801191,1478850.99765681,-0.65,-0.305869565217391,0.418,102.45511176255,6.49606956
"2018-11-01",188303.769917016,103.184509869819,102.4,5.1,1246110.86365057,1348435.38251652,1481328.7023688,-0.65,-0.302840909090909,0.336,101.994938089598,6.5641
"2018-12-01",189856.16445716,102.604061956843,102.1,5.7,1239661.06763534,1336397.49300239,1464413.82571064,-0.65,-0.293823529411765,0.234,101.698381722583,6.56059411
"2019-01-01",188662.136083924,102.397993134605,102.3,5.1,1256163.01413093,1348206.40160463,1472898.16014411,-0.65,-0.295568181818182,0.153,102.127877150673,6.53962727
"2019-02-01",188506.682276931,102.604262981787,102.8,5.1,1257784.83345057,1348212.43786903,1475361.96662456,-0.65,-0.3155,0.054,102.005164171219,6.574515
"2019-03-01",190084.781639145,102.513919277894,102.9,5.2,1258371.54171372,1358835.97086277,1480450.46380613,-0.65,-0.317857142857143,0.163,101.381373192327,6.60263809
"2019-04-01",190860.869736504,102.76563921884,103.2,5.4,1245335.94710713,1348622.02432622,1462694.53348474,-0.65,-0.329473684210526,0.082,100.97232992748,6.64293684
"2019-05-01",193077.982693108,102.800308040668,103.1,4.8,1256473.4498139,1352695.32198223,1458069.11440613,-0.65,-0.339,0.044,101.268886294494,6.673521
"2019-06-01",189896.847570388,102.71549391933,102.9,4.5,1270722.18649321,1368315.95712271,1467065.47886692,-0.65,-0.356111111111111,-0.217,101.135947233419,6.61093888
"2019-07-01",193675.875183002,103.632687858451,103.5,4.6,1280453.15775192,1375407.53822815,1472504.4854747,-0.65,-0.389782608695652,-0.308,101.391599273948,6.65496086
"2019-08-01",192446.071045593,103.430801390493,103.1,4.9,1296575.80211333,1388789.65915602,1484615.2581173,-0.65,-0.430909090909091,-0.579,101.637025232856,6.70523181
"2019-09-01",193275.053771405,103.200032830643,102.9,5.1,1295361.87680905,1385635.46005358,1475542.79984192,-0.75,-0.447738095238095,-0.591,100.70645180533,6.78267619
"2019-10-01",194605.52251953,103.672850845621,103.3,5,1312887.18625712,1399511.1622304,1501563.64478219,-0.75,-0.427830434782609,-0.432,100.839390866405,6.75830869
"2019-11-01",192488.787786666,103.646284205515,103.1,5.2,1324454.45956726,1409912.02649003,1506241.65754187,-0.75,-0.413642857142857,-0.312,100.236052050755,6.76153809
"2019-12-01",196055.989693804,103.854629113788,102.9,5.1,1320124.00691271,1403044.87303108,1500430.64798276,-0.75,-0.40055,-0.258,99.6531653983485,6.72646666
"2020-01-01",196472.661780924,104.777708094522,103,4.7,1332452.16941161,1416575.05283043,1521214.57041364,-0.75,-0.407890909090909,-0.259,99.8883652756355,6.73230454
"2020-02-01",197793.494415184,105.540760542827,103.6,5.3,1340535.74245935,1418040.94269543,1525170.74548628,-0.75,-0.40899,-0.411,99.9804000102261,6.851725
"2020-03-01",192513.743803892,105.421973700241,103.3,4.8,1354878.27807089,1422126.69573899,1524840.75429277,-0.6,-0.362872727272727,-0.409,101.93358159987,6.75452727
"2020-04-01",184709.207904005,105.225082632432,103.2,4.2,1355729.3579504,1432522.76705013,1539415.12619158,-0.6,-0.122636842105263,-0.21,101.964259844734,6.86968421
"2020-05-01",180919.039002679,105.125727685691,103.1,5.3,1388941.182791,1463840.41516601,1571435.96512931,-0.6,-0.126672222222222,-0.288,101.739286049068,6.84278235
"2020-06-01",186024.153093316,105.189717596974,103.2,6.8,1396238.57639393,1471939.45182819,1580659.94173647,-0.6,-0.166495,-0.264,101.93358159987,6.62197
"2020-07-01",192417.616418447,106.251591911013,104,6.4,1420413.25349349,1501810.18510949,1618138.87923741,-0.6,-0.187113043478261,-0.341,103.099354904684,6.4978
"2020-08-01",197424.751043655,106.079315115911,103.6,6.3,1419297.10101041,1490764.28178643,1603529.88304029,-0.6,-0.206828571428571,-0.357,103.57998074088,6.2953619
"2020-09-01",200671.432537898,106.221918528167,103.5,6,1421750.1170089,1493707.61509943,1599810.0863553,-0.6,-0.225777272727273,-0.385,103.528850332774,6.31101363
"2020-10-01",198768.140195741,107.113545697605,103.7,5.9,1450014.55300689,1517134.22745718,1663227.46004541,-0.6,-0.219236363636364,-0.458,103.549302496016,6.32048636
"2020-11-01",200114.802559956,107.389060310855,103.6,5.9,1455469.94643378,1519532.35799974,1654782.27235031,-0.6,-0.228571428571429,-0.46,103.007320170094,6.29017619
"2020-12-01",198761.857244303,107.775957455971,103.4,5.9,1466888.66746144,1531972.37584983,1670895.7115808,-0.6,-0.223665,-0.469,102.925511517124,6.117995
"2021-01-01",200375.18030061,108.475703106925,103.6,6.2,1464472.34464711,1529688.59005718,1668124.94206321,-0.6,-0.237845,-0.444,102.475563925793,6.112085
"2021-02-01",202733.285986703,108.995659765724,104.2,6,1473714.97195437,1534113.92208885,1670640.85609152,-0.6,-0.22733,-0.282,102.28126837499,6.14729
"2021-03-01",206689.433712687,108.57873897495,104.3,6.4,1493444.23213488,1564044.8656108,1684046.05672746,-0.5,-0.207695652173913,-0.028,101.861999028522,6.2498
"2021-04-01",208744.546436889,108.231474989358,104.7,5,1496777.80604541,1575320.07334186,1689436.07125183,-0.5,-0.209816666666667,0.003,102.01539025284,6.20469444
"2021-05-01",211051.296120829,107.931884550118,104.9,5.1,1490366.8968686,1563027.97227264,1681898.78470351,-0.5,-0.209083333333333,0.113,102.086972824188,6.12200555
"2021-06-01",210564.157442282,107.758174817958,105,4.8,1463691.83088429,1538742.47400227,1663616.52658198,-0.5,-0.210340909090909,0.106,101.575668743129,6.17347272
"2021-07-01",214929.375864638,108.404786759702,105.7,4.2,1474114.68031451,1549021.59453005,1669845.16032576,-0.5,,-0.05,101.923355518249,6.29121363
"2021-08-01",214909.230188375,108.205364429952,105.5,5.1,1455447.27167267,1530403.88484432,1659134.01061988,-0.5,,-0.156,101.248434131252,6.31767727
"2021-09-01",218644.993946986,108.779794795501,105.8,4.8,1463756.75943128,1536426.48153948,1665838.35964363,-0.5,-0.21425,-0.013,101.003008172344,6.31790909
"2021-10-01",225342.182282844,110.145276513793,106.8,4.8,1463651.41662154,1538138.09631124,1666240.2075356,-0.6,-0.276342857142857,0.097,100.634869233981,6.41284285
"2021-11-01",228301.689676269,110.898740228638,107.1,4.1,1453920.94536023,1527863.49109158,1656579.31722952,-0.6,-0.275238095238095,0.006,100.225825969134,6.51680454
"2021-12-01",225234.628040887,110.81410180701,106.6,4.5,1463404.29219833,1539540.06500536,1673363.29954389,-0.6,-0.272866666666667,-0.082,99.4690959291673,6.5795619
"2022-01-01",226534.829409337,113.001431560544,108.1,4.9,1456974.87506872,1534200.41362433,1668016.11804107,-0.6,-0.294776190476191,0.114,100.113339071301,6.57694285
"2022-02-01",227547.885734317,114.360228894633,109.2,4.4,1476745.00820367,1552793.89858579,1679698.60459346,-0.6,,0.458,100.440573683179,6.560795
"2022-03-01",229410.984856347,115.364136888852,109.9,4.1,1475019.08954,1558709.17898272,1673145.66378627,-0.6,-0.243636363636364,0.565,99.1009569908051,6.7526
"2022-04-01",231850.239419812,117.491754462569,111.7,4,1489573.0102404,1572468.26052523,1690409.8976305,-0.6,-0.210733333333333,1.04,98.9168875216239,6.87962777
"2022-05-01",236689.877599535,118.755187017839,112.7,4.1,1482205.70356232,1574548.0661103,1702370.79231116,-0.6,-0.153336842105263,1.298,99.3463829497132,7.03652631
"2022-06-01",240866.282980654,119.903513894595,113.6,4.3,1520888.75968341,1613790.22025678,1737758.24104617,-0.6,0.0142857142857143,1.835,99.5611306637579,7.04667142
"2022-07-01",242561.270608276,121.640468972466,114.9,4.7,1527666.77357903,1630991.1694957,1756162.58239193,-0.1,0.28047619047619,1.586,99.4997741740309,7.31265714
"2022-08-01",243976.713032277,121.415462949769,114.9,4.6,1540533.36046223,1642398.7026987,1776779.02448657,-0.1,0.694639130434783,1.375,98.6919137259581,7.34598695
"2022-09-01",246487.116359447,122.442587142538,116.4,4.5,1569994.83109299,1672408.88304232,1805874.30608175,0.65,1.34484545454545,2.2,99.5918089086214,7.51083181
"2022-10-01",241712.312837412,123.004651788654,117.6,4.5,1555440.37594659,1673527.05846498,1825471.21860805,1.25,1.80128095238095,2.599,100.236052050755,7.57167142
"2022-11-01",238166.717122267,120.554678745289,116.6,4.7,1554289.85378456,1684347.46299974,1838472.10324803,1.25,2.09060454545455,2.378,99.7758783778026,7.29525454
"2022-12-01",238423.670040321,118.492959254878,115.9,4.7,1548697.89136786,1681353.17526582,1845979.64624876,1.75,2.33254285714286,2.285,99.8372348675296,7.02425714
"2023-01-01",236811.59597075,117.864111856681,116.4,4.3,1569936.06084177,1704961.17404384,1865610.37199633,1.75,2.61970454545455,2.433,100.317860703725,6.90794545
"2023-02-01",240797.020142235,117.834425698504,117.5,5.4,1545299.31456588,1693849.86522174,1864322.32193035,2.1,2.855665,2.545,100.53260841777,6.94864
"2023-03-01",236407.483887014,117.174867812678,117.3,4.8,1560062.21198921,1713505.95877878,1877483.44651369,2.6,3.07275652173913,2.551,100.01107825509,6.95546956
"2023-04-01",234373.6236779,117.346239850257,117.6,5,1530067.87985756,1691006.0753111,1867239.34637692,2.6,3.28157058823529,2.597,100.4507997648,6.79257058
"2023-05-01",231028.539297383,114.803958766466,116,4.8,1511427.60532795,1677244.29317468,1859507.13781372,2.85,3.39613684210526,2.539,98.9271136032451,6.85044444
"2023-06-01",233791.037024718,113.796072547623,116.4,4.7,1503034.35063633,1677333.53951333,1847878.72376015,3.1,3.56237619047619,2.571,99.4793220107885,6.868105
"2023-07-01",233478.726611928,114.140523709848,118.5,5.4,1493188.05026598,1682287.47354215,1840379.31227065,3.35,3.7208,2.738,101.739286049068,6.738676
"2023-08-01",230300.038948846,112.002899956944,117.7,4.3,1505305.09534944,1701357.08775814,1877198.04095315,3.35,3.80144347826087,2.843,100.716677886951,6.831517
"2023-09-01",229122.934439226,111.351555010625,117.4,4.8,1494409.61669077,1700447.54283287,1877469.54733256,3.6,3.91015714285714,2.954,99.857687030772,6.979686
"2023-10-01",231630.543075362,112.1063590472,117.7,6.2,1482580.00070082,1695525.30650613,1867468.79129567,3.6,3.96545454545454,3.133,99.622487153485,7.063186
"2023-11-01",233507.442741939,112.143947478462,117.3,5.9,1482537.42476392,1694847.13828412,1881573.72216885,3.6,3.95196363636364,2.868,99.7349740513179,6.901386
"2023-12-01",233493.314182699,112.1186766094,116.7,5.8,1498435.00294613,1717385.72509027,1934239.31110559,3.6,3.90684736842105,2.361,98.6101050729887,6.838805
"2024-01-01",236412.500775647,113.903065905929,117.8,5.9,1505990.65085685,1739210.78865459,1881788.02612651,3.6,3.88954090909091,2.403,99.7042958064544,6.838345
"2024-02-01",239556.37357461,114.720659692389,118.4,5.8,1487707.45724409,1712060.706494,1881498.0768367,3.6,3.87793333333333,2.475,99.4179655210615,6.906262
"2024-03-01",236296.125649743,114.7328387843,118.4,5.8,1470045.20806169,1710514.19502602,1895345.93422839,3.6,3.87876315789474,2.393,99.3975133578191,6.856389
"2024-04-01",243296.467224949,114.501382901523,118.5,6,1461574.85556403,1704833.86350561,1869162.75161466,3.6,3.82254285714286,2.48,99.1111830724262,6.953914
"2024-05-01",239117.626291841,114.57242729997,118.5,6.1,1482346.64101026,1747887.16407214,1917832.89304179,3.6,3.734335,2.522,99.0089222562145,6.898111
"2024-06-01",241607.306483211,115.131152038733,118.5,6.3,1471434.05377032,1742097.7229703,1952794.60673544,3.35,3.64736315789474,2.518,98.5385225016404,6.937032
"2024-07-01",253741.215011614,117.408404839752,119.8,6,,,,3.35,3.58696086956522,2.448,99.919043520499,6.880035
"2024-08-01",249870.169115439,117.367154876279,,6.1,,,,,3.44620454545455,2.199,,
"2024-09-01",245729.715872947,117.175390853779,,6.6,,,,,3.3398380952381,2.114,,
"2024-10-01",,,,5.9,,,,,3.07855217391304,2.104,,
"2024-11-01",,,,6.8,,,,,2.89428571428571,2.069,,
"2024-12-01",,,,7,,,,,2.75555555555556,1.912,,
"2025-01-01",,,,6.7,,,,,2.62333181818182,2.213,,
"2025-02-01",,,,5.7,,,,,2.458335,2.166,,
