"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2014-12-01",17786.5303625096,91.5262550102547,99.4,10.8,118399.07298625,178242.689898864,200838.554452467,1.3135,105.37271495432
"2015-01-01",19995.8866631856,94.7999698005776,98.7,10.7,121602.251166126,181337.63439406,196671.385177786,1.2233,102.030874614483
"2015-02-01",23001.7686775285,97.9898762317004,99.3,10.7,121204.334744778,180436.218768734,193979.885339474,1.1195,100.694138478548
"2015-03-01",23402.6446592859,99.6425429545392,100,10.5,121547.008954439,180824.009689493,195167.759770304,0.8043,98.728936845868
"2015-04-01",22062.8150402635,99.335455659613,99.9,10.3,123024.513557479,181104.224317144,193624.100102363,0.73,98.0206662066787
"2015-05-01",22129.389288561,99.9187974426289,100.4,10.1,125758.556321894,182957.136408367,199110.227888362,1.247,99.596817769945
"2015-06-01",22429.8956711755,100.521220394092,100.8,9.9,127271.212421303,182343.934756247,198769.390686832,1.6181,100.255210195107
"2015-07-01",22468.8512681308,100.469468476123,100.5,9.6,130285.833178435,185328.740709096,203998.439888867,1.4674,99.2177433433367
"2015-08-01",23212.3998231921,101.234489083485,100.8,9.5,131010.881411862,185084.341175486,185840.118311255,1.2875,100.93355390588
"2015-09-01",23205.8489086771,101.235198209892,100.3,9.5,129818.023359862,184083.218594492,192154.245014919,1.3132,101.402409117738
"2015-10-01",23195.9510771109,101.576585008307,100,9.6,133221.774803622,187091.814324872,199012.572538208,1.1433,100.953505191491
"2015-11-01",23477.4092555974,101.646559246412,99.7,9.6,133851.157846747,187160.411881786,200045.861741299,1.0981,98.4994970613419
"2015-12-01",23733.0396672917,101.62983749263,99.6,9.1,134744.064320526,187834.698286656,196281.745831889,1.1086,99.6666472695834
"2016-01-01",23343.8073962276,100.486405597469,98.7,9.1,134926.744487759,187612.982421469,196453.979522668,1.06,100.045721696192
"2016-02-01",21923.2242955816,100.0161695878,99.1,8.9,135968.98214509,187567.990450018,198857.220729409,0.9881,101.252774475655
"2016-03-01",21651.2683081907,98.9221671091539,99.4,8.8,136797.767290212,187685.723240341,200651.609828144,0.8495,100.863724406241
"2016-04-01",21737.846687949,97.3450782802663,99.7,8.9,137928.508372788,187100.685293761,201618.264220693,0.8548,101.591946331042
"2016-05-01",21864.123883997,97.358693153487,100.2,8.8,139518.247234482,188039.430134085,202465.585214501,0.8419,101.801434829957
"2016-06-01",22528.0294280541,99.0234090966034,100.9,8.7,139330.741404723,187610.820824602,212101.761394375,0.7605,102.130631042538
"2016-07-01",22920.8951289844,100.971796521745,100.6,8.5,141335.640136918,188852.093259903,210257.181552513,0.4724,102.050825900094
"2016-08-01",22458.6793300797,101.746480636559,100.4,8.3,142489.096605347,189849.477439392,211096.877077608,0.4041,102.290241327426
"2016-09-01",23587.5255409359,101.222898549969,100,7.9,142888.304659417,189680.832769808,209498.063195594,0.4245,101.871264329595
"2016-10-01",24479.8723110699,99.5727167904041,99.6,7.7,141416.392343806,186338.487211293,207729.014958085,0.4955,101.202896261628
"2016-11-01",24584.2266581102,98.696096965961,99.5,7.5,145082.379995307,189502.364420503,208462.536374455,0.8427,100.474674336828
"2016-12-01",24688.3010308199,98.3124782612782,99.4,7.4,147899.368531205,192442.77117282,210526.477366669,0.8438,99.2775972001696
"2017-01-01",24318.9033607463,97.9350434557263,98.9,7.4,147714.838056824,192403.566821366,215810.163543842,0.9852,99.1179869152818
"2017-02-01",24524.9423484343,98.7407994527111,99.4,7.3,149348.736677237,193833.245492568,217715.332062067,1.0645,98.9783279160051
"2017-03-01",24322.2542908194,99.695296248897,100,7.1,149506.122182847,192761.175663672,219334.574571376,1.0518,99.7265011264163
"2017-04-01",24986.1299488684,100.669007527512,100.4,6.8,151682.361253141,194665.027690947,220601.890416198,0.9106,99.5369639131121
"2017-05-01",24816.0009969927,100.474456217826,100.2,6.6,151858.972782097,194031.477929393,220292.833310711,0.8295,100.923578263074
"2017-06-01",24878.9690541389,100.140543522124,100.3,6.6,152671.129697937,195924.929377722,213093.172385358,0.7033,101.781483544346
"2017-07-01",26000.5956915385,99.5142889161389,100.4,6.7,153003.205997765,195606.722980221,218786.170401442,0.8662,102.988536323809
"2017-08-01",25875.3959766449,99.76669718077,100.8,6.6,154950.172926905,197321.58789375,218903.993535585,0.7318,104.44498017341
"2017-09-01",26314.7083318167,99.8365636420079,100.2,6.7,157550.847908491,199125.635986002,221031.811676087,0.7029,103.62697746336
"2017-10-01",26890.3198732399,101.127257809847,100.1,6.6,158890.038961017,200515.34562002,223064.06226296,0.6586,103.118219680281
"2017-11-01",27925.1514727224,101.923340864809,100,6.4,158585.129233854,199766.34590509,221260.657137921,0.5795,102.7890234677
"2017-12-01",27765.8286540377,102.172363521096,99.9,6.3,159509.150320266,200477.36231972,216900.687382634,0.5384,102.779047824894
"2018-01-01",27711.4357424706,101.334675106785,99.2,6.1,160710.378863469,201575.184308409,216033.726633849,0.9126,102.878804252949
"2018-02-01",27951.8634823945,101.861171862778,100.1,6,162411.150423968,203081.237341308,217944.694053933,1.1328,103.71675824861
"2018-03-01",27045.9007751349,101.524540955845,100.5,5.8,162973.280503015,203552.97480065,217801.940793857,1.0056,103.876368533497
"2018-04-01",27251.9904868299,100.3696496249,100.3,5.9,163202.296723159,203545.971286053,219673.449581675,0.9435,103.128195323086
"2018-05-01",27797.065897526,100.528821935761,100.9,5.9,165609.787683096,205741.057119622,219826.443342294,0.9821,102.140606685343
"2018-06-01",27615.0436156441,100.548960299557,101,5.8,167574.62724567,207366.583161424,225040.62133062,0.924,101.921142543623
"2018-07-01",27602.2347743372,101.332808051141,101.4,5.7,167945.743953191,206939.758220432,223420.215187961,0.8271,102.739145253672
"2018-08-01",28337.9516009068,101.878786392458,101.7,5.7,170592.099887209,209279.666906001,232288.073604964,0.8618,102.619437540006
"2018-09-01",28415.113624756,101.538273503246,101.4,5.7,171603.844844241,210369.374556251,229658.159217857,0.9327,102.629413182812
"2018-10-01",28529.5101110982,101.090749301967,101.2,5.9,172058.432062901,210527.19941039,230640.14956008,1.0082,101.542068117014
"2018-11-01",28302.9830954275,101.028371511057,100.8,5.7,174097.166795023,212089.811209465,236084.220010987,0.9827,100.793894906603
"2018-12-01",28340.5067934743,101.928157119753,100.7,5.5,171970.133419259,210290.110195495,239207.795200737,0.909,101.063237262351
"2019-01-01",29132.5065754735,102.886645465427,100,5.1,177461.654163694,215827.769338768,239877.061359718,0.9351,100.175405052663
"2019-02-01",29568.9201431348,104.377164872414,100.8,4.9,178742.446834029,216449.552649298,231343.801204039,0.8436,100.00581912497
"2019-03-01",29868.0732813916,104.889650884481,101.6,5,180448.407100012,219408.091546545,229110.224193457,0.6683,100.11555119583
"2019-04-01",30023.2382937209,104.033827013765,102,5.1,181836.743567615,220928.051233051,223322.979833875,0.5596,99.8761357684986
"2019-05-01",29791.6521730321,103.346147462258,101.9,5.2,184187.186195137,223468.135644605,231938.283441328,0.4995,99.8362331972766
"2019-06-01",29771.6095332471,103.644415601902,102.1,5.2,187292.659607162,226360.436100582,236661.445414239,0.2664,100.544503836466
"2019-07-01",30082.1410623774,104.224193398337,101.9,5.1,189824.879079778,229914.387561294,241484.104182933,0.1355,99.8063062688602
"2019-08-01",30739.6609336121,105.024022534307,102.3,5,191265.338174134,231922.09371282,240504.564686613,-0.0505,100.384893551578
"2019-09-01",30755.5980040105,104.703643985318,102,4.9,193595.522692007,234948.070725523,245681.185820687,-0.0104,99.3973049138354
"2019-10-01",31683.7951200507,104.12508120051,101.8,4.8,195864.064081162,237493.877459177,244607.30375845,0.0161,98.8386689167283
"2019-11-01",30438.2718457582,103.915629869475,101.6,4.8,199050.117041594,237658.778469117,246414.502604449,0.0722,98.4097162760925
"2019-12-01",31005.6330341911,104.581930278514,101.8,4.8,203223.372418582,244260.981786114,248530.889370546,0.0373,98.5194483469529
"2020-01-01",32690.5137428468,104.709408187261,101.1,4.9,205048.762234541,245319.426447585,255838.47924078,0.0041,97.511908423599
"2020-02-01",31939.4173470686,105.583801105349,101.7,4.8,207586.190018703,248020.742147723,251681.956320095,-0.1312,97.1328339969907
"2020-03-01",32893.2689100845,105.605325171363,102.1,4.9,213632.946689496,257051.632792543,284448.816279054,0.0687,99.8162819116657
"2020-04-01",30131.3484976213,104.177441649559,101.7,4.7,215768.036784485,259318.681097772,283413.077916123,0.2012,99.0880599868654
"2020-05-01",28893.7833877195,102.90687660984,101.1,5,219864.8263451,265467.223171732,290086.074850713,0.1072,98.8486445595338
"2020-06-01",30461.0681146593,103.198667071014,101.5,5.7,221502.000690526,266765.539565379,289574.591053467,0.0835,100.145478124247
"2020-07-01",33556.0366084776,103.334508752546,101.3,6.8,224548.39233595,269682.646883541,293962.715449432,-0.0473,100.504601265244
"2020-08-01",33572.8710039439,103.297374960884,101.2,7.2,226706.96517562,270214.33303434,301198.032026118,-0.1219,101.621873259458
"2020-09-01",32738.7923875785,102.779431037542,100.8,7.3,231900.790850505,273551.36139984,311332.613737485,-0.1331,100.963480834296
"2020-10-01",30595.6273054374,101.94438184996,100.3,6.4,236086.186883231,278451.170597128,317891.828106368,-0.2224,100.015794767775
"2020-11-01",32852.5375130838,102.217172576924,100.6,6.2,247744.907203933,289066.535060822,323645.06410762,-0.251,100.11555119583
"2020-12-01",32627.9351814789,102.38483498593,100.8,6.2,253569.827788856,295432.119661127,348290.071428965,-0.2903,101.302652689683
"2021-01-01",34411.2647403589,102.739048434197,101,7,255605.329582711,294347.625527579,339552.268755401,-0.2418,100.674187192937
"2021-02-01",35785.810551317,102.883682650168,101.3,7.4,257388.25188637,295032.383495188,346875.80972102,-0.0551,100.135502481441
"2021-03-01",36409.3247083241,103.334494237015,102.2,7.7,258467.130472988,297134.114507027,346919.484983766,0.0276,100.015794767775
"2021-04-01",37012.7837345872,103.218585405091,102.8,7.5,265485.867670771,301722.462110423,346298.632356188,0.082,100.584406407688
"2021-05-01",36490.4066303344,103.188979381105,103,7,266956.761345326,302406.608334048,349981.985008215,0.2372,100.773943620992
"2021-06-01",36971.9096350783,103.69680575037,103.1,6.4,271454.206504693,305044.709426781,355012.119277183,0.1787,100.145478124247
"2021-07-01",38297.8696662052,105.102095125358,103.5,5.8,276771.11339685,315802.668528103,362347.75904351,0.0309,99.5170126275012
"2021-08-01",38524.6555016864,106.116169202987,104.2,5.4,280785.75888934,320619.44100453,363374.296109111,-0.0788,99.5369639131121
"2021-09-01",38855.5748321084,106.197506110582,104.6,5.2,282352.741855886,312699.289910529,359260.000434154,0.0674,99.8063062688602
"2021-10-01",37255.7498313373,105.938824871532,105.4,5.3,283006.717951315,316084.466090677,360762.003428216,0.2224,99.018230487227
"2021-11-01",38139.4836790576,106.2331281009,106,5.3,278054.473743466,317066.707391261,370470.625033803,0.1876,98.439643204509
"2021-12-01",39980.9664896052,107.092867426567,106.5,5.1,282896.243249704,319679.681868461,370747.431441671,0.0998,98.2900085624267
"2022-01-01",39998.7557883793,107.498274173285,106.1,5,283833.277120379,322432.283080816,374233.336937559,0.3803,97.1029070685742
"2022-02-01",40769.8835617205,108.798269682017,107.1,4.7,286434.303488256,323965.822562785,378618.131791077,0.7751,97.3522981387113
"2022-03-01",42113.2606499001,110.785486743236,109.3,4.9,287357.289973604,322649.194117373,377463.146441842,0.9293,96.8235890700207
"2022-04-01",41007.6352937067,110.881668843107,110.3,4.5,290020.583859868,326308.42485648,384311.852277256,1.4021,96.2250505016917
"2022-05-01",43924.8548442281,111.915287853627,111.5,4.2,290603.102952262,325090.833569488,380213.37573587,1.6275,96.2250505016917
"2022-06-01",44745.6098620652,113.574405935799,113,4.2,290973.1518427,326391.491154714,384508.344999328,2.129,96.9632480692975
"2022-07-01",43620.0149927384,114.475093769126,113.4,4.2,290711.764436936,326559.929134908,392555.770936528,1.7438,95.4569260056695
"2022-08-01",45846.428125379,114.445556078125,113.6,4.3,291248.297587578,332427.646601614,401252.019373366,1.7127,94.9581438653953
"2022-09-01",45875.5568818825,113.225869636021,113.6,4.3,292859.213623543,336749.646265279,418354.208110782,2.418,94.4593617251212
